ID	Category	DayOfWeek	Month	Hour
150984697	ROBBERY	Wednesday	November	9PM
150984700	ROBBERY	Wednesday	November	9PM
150984794	ROBBERY	Wednesday	November	10PM
150984904	ROBBERY	Wednesday	November	11PM
150985015	ROBBERY	Wednesday	November	11PM
150985106	ROBBERY	Wednesday	November	11PM
150986091	ROBBERY	Thursday	November	12PM
150986778	ROBBERY	Thursday	November	4PM
150987403	ROBBERY	Thursday	November	7PM
150987425	ROBBERY	Thursday	November	7PM
150987685	ROBBERY	Thursday	November	9PM
150987754	ROBBERY	Thursday	November	9PM
150988097	ROBBERY	Friday	November	12AM
150989948	ROBBERY	Thursday	November	5PM
150989998	ROBBERY	Friday	November	3PM
150990070	ROBBERY	Friday	November	3PM
150990105	ROBBERY	Friday	November	4PM
150990393	ROBBERY	Friday	November	5PM
150990597	ROBBERY	Friday	November	6PM
150990785	ROBBERY	Friday	November	7PM
150990854	ROBBERY	Friday	November	8PM
150991197	ROBBERY	Saturday	November	11PM
150991357	ROBBERY	Saturday	November	1AM
150991482	ROBBERY	Saturday	November	4AM
150991783	ROBBERY	Saturday	November	8AM
150991874	ROBBERY	Saturday	November	9AM
150991915	ROBBERY	Saturday	November	2AM
150992054	ROBBERY	Saturday	November	11AM
150992634	ROBBERY	Saturday	November	3PM
150993284	ROBBERY	Saturday	November	7PM
150993325	ROBBERY	Saturday	November	8PM
150993353	ROBBERY	Saturday	November	8PM
150993745	ROBBERY	Saturday	November	10PM
150994254	ROBBERY	Sunday	November	6AM
150994599	ROBBERY	Sunday	November	11AM
150994618	ROBBERY	Sunday	November	11AM
150995519	ROBBERY	Sunday	November	1AM
150995575	ROBBERY	Saturday	November	12PM
150995779	ROBBERY	Sunday	November	6PM
150995876	ROBBERY	Sunday	November	7PM
150995901	ROBBERY	Sunday	November	7PM
150996131	ROBBERY	Sunday	November	8PM
150996294	ROBBERY	Sunday	November	8PM
150996589	ROBBERY	Monday	November	12AM
150998911	ROBBERY	Thursday	November	12PM
150999862	ROBBERY	Tuesday	November	12AM
151000494	ROBBERY	Tuesday	November	9AM
151002280	ROBBERY	Tuesday	November	5PM
151002804	ROBBERY	Tuesday	November	8PM
151002951	ROBBERY	Tuesday	November	10PM
151003169	ROBBERY	Wednesday	November	1PM
151004220	ROBBERY	Wednesday	November	12PM
151004816	ROBBERY	Sunday	July	11PM
151004913	ROBBERY	Saturday	October	3PM
151004991	ROBBERY	Saturday	October	5PM
151005240	ROBBERY	Wednesday	November	5PM
151005331	ROBBERY	Wednesday	July	3AM
151005864	ROBBERY	Wednesday	November	8PM
151006135	ROBBERY	Wednesday	November	9PM
151006179	ROBBERY	Wednesday	November	9PM
151006345	ROBBERY	Wednesday	November	11PM
151006549	ROBBERY	Wednesday	November	7PM
151006561	ROBBERY	Thursday	November	3AM
151007268	ROBBERY	Thursday	November	10AM
151007923	ROBBERY	Thursday	November	1PM
151008238	ROBBERY	Thursday	November	2AM
151008307	ROBBERY	Thursday	November	7AM
151008711	ROBBERY	Thursday	November	5PM
151008727	ROBBERY	Thursday	November	5PM
151008965	ROBBERY	Thursday	November	6PM
151009048	ROBBERY	Thursday	November	6PM
151009167	ROBBERY	Thursday	November	9PM
151009418	ROBBERY	Thursday	November	10PM
151009446	ROBBERY	Thursday	November	10PM
151009509	ROBBERY	Thursday	November	9PM
151009593	ROBBERY	Thursday	November	11PM
151009913	ROBBERY	Friday	November	6AM
151010001	ROBBERY	Friday	November	8AM
151010249	ROBBERY	Friday	November	10AM
151010261	ROBBERY	Friday	November	8AM
151010318	ROBBERY	Friday	August	8AM
151010744	ROBBERY	Friday	November	12PM
151010863	ROBBERY	Friday	November	11AM
151010891	ROBBERY	Thursday	November	9AM
151010932	ROBBERY	Friday	November	2PM
151012267	ROBBERY	Friday	November	9PM
151012825	ROBBERY	Saturday	November	12AM
151012875	ROBBERY	Saturday	November	12AM
151012944	ROBBERY	Saturday	November	1AM
151013306	ROBBERY	Saturday	November	4AM
151013431	ROBBERY	Saturday	November	9AM
151013964	ROBBERY	Saturday	November	2AM
151013986	ROBBERY	Wednesday	November	10PM
151014677	ROBBERY	Saturday	November	4PM
151014774	ROBBERY	Saturday	November	4PM
151015415	ROBBERY	Saturday	November	9PM
151015578	ROBBERY	Saturday	November	10PM
151015954	ROBBERY	Sunday	November	1AM
151016106	ROBBERY	Sunday	November	3AM
151016720	ROBBERY	Friday	November	11AM
151017110	ROBBERY	Sunday	November	2PM
151017217	ROBBERY	Sunday	November	2PM
151017295	ROBBERY	Friday	November	11PM
151017659	ROBBERY	Sunday	November	5PM
151018049	ROBBERY	Sunday	November	7AM
151018760	ROBBERY	Monday	November	5AM
151019401	ROBBERY	Monday	November	10AM
151019649	ROBBERY	Monday	November	12PM
151019887	ROBBERY	Monday	November	2PM
151020373	ROBBERY	Monday	November	4PM
151020470	ROBBERY	Monday	November	4PM
151020652	ROBBERY	Monday	November	6PM
151020969	ROBBERY	Monday	November	7PM
151021064	ROBBERY	Monday	November	8PM
151022222	ROBBERY	Tuesday	November	9AM
151022539	ROBBERY	Tuesday	November	8AM
151023474	ROBBERY	Tuesday	November	5PM
151023521	ROBBERY	Monday	November	5PM
151023935	ROBBERY	Tuesday	November	7PM
151024165	ROBBERY	Tuesday	November	10PM
151025511	ROBBERY	Wednesday	November	12PM
151025630	ROBBERY	Wednesday	November	1PM
151025925	ROBBERY	Wednesday	November	3PM
151026688	ROBBERY	Wednesday	November	6PM
151026860	ROBBERY	Wednesday	November	8PM
151027216	ROBBERY	Wednesday	November	10PM
151027222	ROBBERY	Wednesday	November	10PM
151027238	ROBBERY	Wednesday	November	10PM
151027539	ROBBERY	Thursday	November	3AM
151028907	ROBBERY	Thursday	November	4PM
151028935	ROBBERY	Thursday	November	1PM
151029228	ROBBERY	Thursday	November	8PM
151029375	ROBBERY	Thursday	November	9PM
151029557	ROBBERY	Friday	November	12AM
151029610	ROBBERY	Friday	November	1AM
151031637	ROBBERY	Friday	November	6PM
151032130	ROBBERY	Friday	November	10PM
151033053	ROBBERY	Friday	November	7PM
151033304	ROBBERY	Saturday	November	12PM
151033376	ROBBERY	Friday	November	11PM
151033746	ROBBERY	Saturday	November	2PM
151033752	ROBBERY	Saturday	November	3PM
151033809	ROBBERY	Saturday	November	2PM
151033859	ROBBERY	Saturday	November	3AM
151034283	ROBBERY	Saturday	November	2PM
151034647	ROBBERY	Saturday	November	8PM
151034681	ROBBERY	Saturday	November	8PM
151035316	ROBBERY	Sunday	November	3AM
151035479	ROBBERY	Sunday	November	1AM
151035560	ROBBERY	Sunday	November	4AM
151036176	ROBBERY	Sunday	November	12PM
151036223	ROBBERY	Saturday	November	6PM
151036405	ROBBERY	Sunday	November	2PM
151036875	ROBBERY	Sunday	November	6PM
151037293	ROBBERY	Sunday	November	10PM
151037635	ROBBERY	Sunday	November	10PM
151039459	ROBBERY	Sunday	November	7PM
151039835	ROBBERY	Monday	November	1PM
151040230	ROBBERY	Monday	November	7PM
151040478	ROBBERY	Monday	November	10PM
151042173	ROBBERY	Tuesday	December	2PM
151042684	ROBBERY	Tuesday	December	4PM
151043018	ROBBERY	Tuesday	December	7PM
151043422	ROBBERY	Tuesday	December	6PM
151043466	ROBBERY	Tuesday	December	10PM
151043541	ROBBERY	Tuesday	December	9PM
151044549	ROBBERY	Wednesday	December	10AM
151044743	ROBBERY	Wednesday	December	11AM
151044828	ROBBERY	Wednesday	December	11AM
151045014	ROBBERY	Wednesday	December	1PM
151045036	ROBBERY	Tuesday	December	2PM
151045569	ROBBERY	Sunday	November	1AM
151046432	ROBBERY	Wednesday	December	9PM
151046454	ROBBERY	Wednesday	December	9PM
151046783	ROBBERY	Wednesday	December	10PM
151046846	ROBBERY	Wednesday	December	11AM
151047098	ROBBERY	Thursday	December	3AM
151048121	ROBBERY	Thursday	December	1PM
151048751	ROBBERY	Thursday	December	1AM
151048905	ROBBERY	Thursday	December	10AM
151049248	ROBBERY	Thursday	December	9PM
151051942	ROBBERY	Sunday	November	1AM
151052213	ROBBERY	Friday	December	9PM
151052724	ROBBERY	Saturday	December	12AM
151052871	ROBBERY	Saturday	December	3AM
151052912	ROBBERY	Saturday	December	3AM
151053142	ROBBERY	Saturday	December	9AM
151053421	ROBBERY	Saturday	December	2AM
151053653	ROBBERY	Saturday	December	11AM
151053675	ROBBERY	Saturday	December	12AM
151054639	ROBBERY	Saturday	December	6PM
151054924	ROBBERY	Saturday	December	9PM
151055013	ROBBERY	Saturday	December	10PM
151055029	ROBBERY	Saturday	December	10PM
151055104	ROBBERY	Saturday	December	11PM
151055198	ROBBERY	Sunday	December	12AM
151055483	ROBBERY	Sunday	December	3AM
151056964	ROBBERY	Sunday	December	5PM
151057097	ROBBERY	Sunday	December	6PM
151057815	ROBBERY	Monday	December	2AM
151057843	ROBBERY	Monday	December	2AM
151058772	ROBBERY	Monday	December	11AM
151060125	ROBBERY	Monday	December	7PM
151060410	ROBBERY	Monday	December	9PM
151060539	ROBBERY	Monday	December	10PM
151060573	ROBBERY	Monday	December	9PM
151060692	ROBBERY	Monday	December	4AM
151060711	ROBBERY	Tuesday	December	12AM
151060802	ROBBERY	Tuesday	December	2AM
151060915	ROBBERY	Tuesday	December	6AM
151060937	ROBBERY	Tuesday	December	6AM
151060965	ROBBERY	Tuesday	December	6AM
151061402	ROBBERY	Tuesday	December	9AM
151062024	ROBBERY	Tuesday	December	12PM
151062416	ROBBERY	Tuesday	December	2PM
151062422	ROBBERY	Thursday	October	8AM
151062648	ROBBERY	Tuesday	December	4PM
151062983	ROBBERY	Tuesday	December	4PM
151063185	ROBBERY	Tuesday	December	8PM
151063260	ROBBERY	Tuesday	December	8PM
151063414	ROBBERY	Tuesday	December	9PM
151064149	ROBBERY	Wednesday	December	5AM
151065169	ROBBERY	Wednesday	December	12PM
151065238	ROBBERY	Tuesday	December	11PM
151066311	ROBBERY	Wednesday	December	5PM
151066593	ROBBERY	Wednesday	December	8PM
151067240	ROBBERY	Thursday	December	2AM
151067278	ROBBERY	Thursday	December	2AM
151067353	ROBBERY	Thursday	December	5AM
151067955	ROBBERY	Thursday	December	11AM
151068232	ROBBERY	Thursday	December	12PM
151068458	ROBBERY	Wednesday	December	11PM
151068759	ROBBERY	Thursday	December	1PM
151068903	ROBBERY	Thursday	December	4PM
151069268	ROBBERY	Friday	August	9PM
151069343	ROBBERY	Thursday	December	6PM
151069713	ROBBERY	Thursday	December	9PM
151069848	ROBBERY	Thursday	December	10PM
151070099	ROBBERY	Friday	December	1AM
151070271	ROBBERY	Friday	December	6AM
151070390	ROBBERY	Thursday	December	11PM
151071326	ROBBERY	Friday	December	2PM
151071423	ROBBERY	Friday	December	2PM
151071439	ROBBERY	Friday	December	3PM
151071887	ROBBERY	Friday	December	4PM
151072192	ROBBERY	Friday	December	7PM
151072722	ROBBERY	Friday	December	11PM
151072960	ROBBERY	Saturday	December	2AM
151073009	ROBBERY	Saturday	December	3AM
151073087	ROBBERY	Saturday	December	7AM
151073714	ROBBERY	Saturday	December	12PM
151073980	ROBBERY	Saturday	December	1PM
151074687	ROBBERY	Saturday	December	6PM
151074966	ROBBERY	Saturday	December	5PM
151074972	ROBBERY	Saturday	December	2AM
151074988	ROBBERY	Saturday	December	7PM
151075403	ROBBERY	Saturday	December	11PM
151075497	ROBBERY	Sunday	December	12AM
151075550	ROBBERY	Sunday	December	1AM
151075613	ROBBERY	Sunday	December	1AM
151076069	ROBBERY	Sunday	December	10AM
151076304	ROBBERY	Sunday	December	12PM
151076326	ROBBERY	Friday	December	10PM
151076627	ROBBERY	Saturday	December	11PM
151076984	ROBBERY	Sunday	December	4PM
151077675	ROBBERY	Sunday	December	7PM
151077716	ROBBERY	Sunday	December	7PM
151077891	ROBBERY	Tuesday	December	11PM
151077998	ROBBERY	Monday	December	12AM
151078156	ROBBERY	Monday	December	3AM
151078178	ROBBERY	Monday	December	5AM
151078300	ROBBERY	Monday	December	7AM
151078827	ROBBERY	Saturday	December	1AM
151078918	ROBBERY	Monday	December	11AM
151080424	ROBBERY	Monday	December	8PM
151080571	ROBBERY	Monday	December	9PM
151080731	ROBBERY	Monday	December	11PM
151080775	ROBBERY	Monday	December	11PM
151080838	ROBBERY	Tuesday	December	12AM
151080866	ROBBERY	Tuesday	December	1AM
151080894	ROBBERY	Sunday	December	11PM
151080985	ROBBERY	Tuesday	December	3AM
151081212	ROBBERY	Tuesday	December	7AM
151081745	ROBBERY	Tuesday	December	2PM
151081820	ROBBERY	Tuesday	December	11AM
151081905	ROBBERY	Tuesday	December	10AM
151082373	ROBBERY	Tuesday	December	2PM
151083020	ROBBERY	Monday	December	11PM
151083202	ROBBERY	Tuesday	December	6PM
151083616	ROBBERY	Thursday	December	9PM
151083832	ROBBERY	Wednesday	December	1AM
151083989	ROBBERY	Wednesday	December	4AM
151084078	ROBBERY	Wednesday	December	7AM
151084551	ROBBERY	Friday	November	4PM
151084846	ROBBERY	Wednesday	December	12PM
151084971	ROBBERY	Tuesday	December	5PM
151085082	ROBBERY	Wednesday	December	1PM
151085957	ROBBERY	Wednesday	December	5PM
151085985	ROBBERY	Wednesday	December	6PM
151086933	ROBBERY	Wednesday	December	11PM
151086961	ROBBERY	Wednesday	December	11PM
151087191	ROBBERY	Thursday	December	3AM
151087210	ROBBERY	Thursday	December	3AM
151087737	ROBBERY	Thursday	December	11AM
151088650	ROBBERY	Thursday	December	3PM
151089733	ROBBERY	Thursday	December	9PM
151089799	ROBBERY	Thursday	December	9PM
151090031	ROBBERY	Thursday	December	11PM
151090229	ROBBERY	Friday	December	1AM
151090508	ROBBERY	Friday	December	3AM
151090871	ROBBERY	Friday	December	10AM
151091039	ROBBERY	Friday	December	10AM
151091540	ROBBERY	Friday	December	1PM
151092071	ROBBERY	Friday	December	5PM
151092247	ROBBERY	Friday	December	1PM
151093198	ROBBERY	Saturday	December	3AM
151093201	ROBBERY	Saturday	December	2AM
151093217	ROBBERY	Saturday	December	2AM
151093518	ROBBERY	Friday	December	6PM
151093916	ROBBERY	Saturday	December	12PM
151095069	ROBBERY	Saturday	December	6PM
151095940	ROBBERY	Sunday	December	5AM
151096471	ROBBERY	Sunday	December	11AM
151096879	ROBBERY	Sunday	December	1PM
151097184	ROBBERY	Sunday	December	3PM
151097366	ROBBERY	Sunday	December	4PM
151097441	ROBBERY	Sunday	December	5PM
151098035	ROBBERY	Sunday	December	10PM
151098110	ROBBERY	Sunday	December	10PM
151098267	ROBBERY	Monday	December	12AM
151098427	ROBBERY	Monday	December	3AM
151099118	ROBBERY	Sunday	December	2PM
151100066	ROBBERY	Monday	December	4PM
151100486	ROBBERY	Monday	December	7PM
151100577	ROBBERY	Monday	December	8PM
151102357	ROBBERY	Saturday	November	2AM
151102454	ROBBERY	Sunday	December	3AM
151102727	ROBBERY	Tuesday	December	5PM
151102802	ROBBERY	Sunday	November	12PM
151102971	ROBBERY	Tuesday	December	5PM
151103145	ROBBERY	Tuesday	December	7PM
151103311	ROBBERY	Tuesday	December	9PM
151103606	ROBBERY	Sunday	December	3AM
151103797	ROBBERY	Wednesday	December	2AM
151103872	ROBBERY	Wednesday	December	4AM
151104535	ROBBERY	Wednesday	December	11AM
151104610	ROBBERY	Wednesday	December	12PM
151104676	ROBBERY	Wednesday	December	12PM
151104698	ROBBERY	Monday	December	9PM
151105050	ROBBERY	Wednesday	December	1PM
151105129	ROBBERY	Wednesday	December	2PM
151105442	ROBBERY	Wednesday	December	3PM
151105470	ROBBERY	Wednesday	December	5AM
151105577	ROBBERY	Wednesday	December	4PM
151105759	ROBBERY	Wednesday	December	4PM
151105890	ROBBERY	Wednesday	December	6PM
151106058	ROBBERY	Wednesday	December	7PM
151106105	ROBBERY	Wednesday	December	7PM
151106274	ROBBERY	Wednesday	December	9PM
151106309	ROBBERY	Wednesday	December	9PM
151106365	ROBBERY	Wednesday	December	9PM
151106707	ROBBERY	Thursday	December	12AM
151106713	ROBBERY	Wednesday	December	9PM
151106898	ROBBERY	Thursday	December	4AM
151107636	ROBBERY	Thursday	December	11AM
151107818	ROBBERY	Thursday	December	11AM
151108214	ROBBERY	Thursday	December	4PM
151108565	ROBBERY	Thursday	December	6PM
151108690	ROBBERY	Thursday	December	7PM
151109109	ROBBERY	Friday	December	12AM
151109143	ROBBERY	Friday	December	1AM
151109187	ROBBERY	Friday	December	1AM
151109278	ROBBERY	Friday	December	2AM
151109450	ROBBERY	Friday	December	7AM
151109660	ROBBERY	Friday	December	10AM
151109864	ROBBERY	Friday	December	12PM
151110407	ROBBERY	Friday	December	12AM
151110457	ROBBERY	Friday	December	7PM
151110576	ROBBERY	Friday	December	9PM
151110930	ROBBERY	Saturday	December	3AM
151111392	ROBBERY	Friday	December	4PM
151111803	ROBBERY	Saturday	December	1PM
151112334	ROBBERY	Saturday	December	5PM
151112641	ROBBERY	Saturday	December	6PM
151113241	ROBBERY	Saturday	December	9PM
151113291	ROBBERY	Saturday	December	10PM
151113360	ROBBERY	Sunday	December	12AM
151113508	ROBBERY	Sunday	December	3AM
151113514	ROBBERY	Sunday	December	2AM
151113605	ROBBERY	Sunday	December	5AM
151113837	ROBBERY	Sunday	December	9AM
151114863	ROBBERY	Sunday	December	4PM
151115015	ROBBERY	Sunday	December	6PM
151115071	ROBBERY	Sunday	December	7PM
151115413	ROBBERY	Sunday	December	9PM
151115861	ROBBERY	Monday	December	5AM
151116041	ROBBERY	Monday	December	8AM
151116295	ROBBERY	Monday	December	7AM
151116370	ROBBERY	Monday	December	10AM
151116411	ROBBERY	Monday	December	11AM
151116568	ROBBERY	Monday	December	12PM
151116659	ROBBERY	Friday	December	11AM
151116938	ROBBERY	Monday	December	1PM
151117691	ROBBERY	Monday	December	4PM
151117776	ROBBERY	Monday	December	6PM
151117970	ROBBERY	Monday	December	7PM
151118150	ROBBERY	Monday	December	8PM
151118332	ROBBERY	Monday	December	9PM
151118451	ROBBERY	Monday	December	10PM
151118649	ROBBERY	Monday	December	10PM
151118984	ROBBERY	Tuesday	December	7AM
151119631	ROBBERY	Monday	December	7PM
151119807	ROBBERY	Sunday	December	11PM
151120183	ROBBERY	Thursday	December	11AM
151120309	ROBBERY	Tuesday	December	3PM
151120321	ROBBERY	Tuesday	December	3PM
151120503	ROBBERY	Tuesday	December	3PM
151120575	ROBBERY	Friday	December	3AM
151120688	ROBBERY	Tuesday	December	4PM
151120860	ROBBERY	Tuesday	December	6PM
151121147	ROBBERY	Tuesday	December	5PM
151121573	ROBBERY	Tuesday	December	1AM
151121783	ROBBERY	Wednesday	December	12AM
151121802	ROBBERY	Wednesday	December	2AM
151123660	ROBBERY	Wednesday	December	4PM
151123808	ROBBERY	Wednesday	December	5PM
151123977	ROBBERY	Wednesday	December	6PM
151124066	ROBBERY	Wednesday	December	6PM
151124583	ROBBERY	Tuesday	December	3AM
151124953	ROBBERY	Thursday	December	1AM
151125183	ROBBERY	Thursday	December	8AM
151125296	ROBBERY	Thursday	December	12PM
151125365	ROBBERY	Thursday	December	8AM
151126147	ROBBERY	Thursday	December	1PM
151126711	ROBBERY	Thursday	December	5PM
151126824	ROBBERY	Thursday	December	5PM
151127032	ROBBERY	Thursday	December	5PM
151127145	ROBBERY	Thursday	December	10PM
151127292	ROBBERY	Thursday	December	11PM
159001595	ROBBERY	Thursday	March	8PM
159001852	ROBBERY	Monday	April	8AM
159002292	ROBBERY	Saturday	May	3PM
159002509	ROBBERY	Tuesday	February	2PM
159003347	ROBBERY	Wednesday	April	12PM
159003438	ROBBERY	Wednesday	May	6PM
159004414	ROBBERY	Thursday	August	6PM
159004618	ROBBERY	Tuesday	June	3PM
159005854	ROBBERY	Wednesday	October	12AM
159006266	ROBBERY	Wednesday	November	5PM
160000681	ROBBERY	Thursday	January	3AM
160009558	ROBBERY	Saturday	December	6PM
160010793	ROBBERY	Monday	January	12AM
160011531	ROBBERY	Thursday	December	12PM
160012432	ROBBERY	Thursday	December	1AM
160012943	ROBBERY	Friday	December	10PM
160035202	ROBBERY	Thursday	December	11AM
160042382	ROBBERY	Thursday	January	7PM
160117656	ROBBERY	Saturday	December	11PM
169000117	ROBBERY	Sunday	December	1AM
